產業別,名稱,公司代號,ROE,EPS,FCF,毛利率,營業利益率,純益率,現金殖利率,高登,總資產周轉率,盈餘成長率,營收年成長率,PBR,PER,每股淨值,權益乘數,股本億元,平均價,股價標準差,股價變異數
其他電子,興能高,6558,0.002237136,-0.343333333,0.585106383,0.140852125,-0.063312408,-0.024287815,0.003891051,-0.000521039,0.530972783,-0.004412089,-10.33666667,1.598808736,257,16.07446809,1.347651007,9.4,46.1875,11.13335355,123.9515612
其他電子,建德工業,6606,0.072564216,1.113333333,3.585392934,0.399048089,0.199562052,0.140103406,0.084235877,0.005506444,0.363746121,-0.064093345,-10.355,1.583040936,29.42391304,17.1,1.266853147,11,26.50963115,1.854412896,3.438847188
其他電子,朋億,6613,0.241764829,14.59666667,11.00989729,0.258719638,0.161465226,0.118623683,0.074036335,0.137146115,0.979104835,0.06310978,19.07333333,2.010522332,10.35438596,88.06666667,1.996927669,7.5,187.5348361,22.13909953,490.139728
其他電子,天正國際,6654,0.008823977,-1.116666667,-5.055186006,0.148160151,-0.157905172,-0.102059589,0.005941771,0.001892057,0.179875908,-0.004049714,-36.07,1.679830508,0,26.81818182,2.515969163,3.3,59.14631148,18.44904803,340.3673732
其他電子,聯策,6658,0.018767291,2.016666667,-4.731818182,0.239987006,0.040055899,0.040009104,0.023636638,0.020893672,0.617349655,-0.002742966,2.205,1.57025641,56.18348624,39,2.069478908,3.3,74.57909836,12.03256613,144.7826477
其他電子,信紘科,6667,0.218144874,7.323333333,0.985907859,0.237014579,0.125178527,0.125679803,0.063981722,0.088784332,0.861718053,0.02480261,29.46333333,4.326609899,18.64396285,41.75555556,2.252575802,4.5,213.2192623,34.70813163,1204.654401
其他電子,伊雲谷,6689,0.051606762,2.19,-5.959928416,0.12110485,0.011273725,0.014802892,0.020638104,0.018770142,1.849530001,-0.001867962,9.343333333,2.235071562,46.74336283,47.26470588,1.896682464,6.8,92.42459016,13.71622638,188.1348661
其他電子,洋基工程,6691,0.342891217,21.68666667,17.88327216,0.187968285,0.153069391,0.130808416,0.06915071,0.137191817,1.25664836,0.068041107,13.34333333,5.97420124,18.48863636,59.91428571,2.344885599,10.5,413.3442623,56.24119801,3163.072354
其他電子,旭暉應材,6698,0,-0.936666667,-0.5,0.237992851,-0.027259738,-0.056436237,0,0,0.361688014,0,5.063333333,1.287772126,0,29.78787879,1.526063964,6.6,34.37622951,4.75456122,22.60585239
其他電子,美達科技,6735,0.079949876,1.743333333,-0.006160506,0.598752324,0.174985927,0.198838028,0.021863006,0.031719881,0.316702014,0.009856875,0.72,3.417964775,37.27230047,23.22727273,1.109923664,4.4,58.14118852,12.54926564,157.4840681
其他電子,安普新,6743,0.045534055,0.85,0.844594595,0.169517409,0.050092386,0.023250691,0.015766145,0.022647254,0.615926854,0.010035285,14.56,2.790972128,26.41904762,19.87837838,3.122885129,14.8,38.49282787,8.174840945,66.82802448
其他電子,汎銓,6830,0.084543172,4.533333333,-8.866791055,0.346536076,0.156645994,0.119575889,0.031365039,0.046264728,0.454956171,0.014899689,10.26666667,2.313240152,113.2164179,65.58333333,1.782114106,4.8,151.1889344,25.54051894,652.3181075
其他電子,東研信超,6840,0.065637908,1.416666667,-1.312380952,0.399542316,0.005737241,0.035389333,0.002263809,0.005798159,0.551467223,0.034339446,-0.805,1.844214712,122.7037037,35.92857143,1.757024793,2.8,49.76086066,12.95824629,167.916147
其他電子,數泓科,6855,0.212695497,7.32,-2.528536922,0.478710436,0.298228393,0.319188307,0.051074018,0.12515763,0.492597604,0.074083612,12.5,3.430172414,14.10326087,37.82608696,1.4125,2.3,140.0143443,27.41831863,751.7641967
其他電子,鏵友益,6877,0.039872594,0.52,-1.802631579,0.451991801,0.024952769,0.04307272,0.000885897,0.02570794,0.414200813,0.019373183,11,2.462365098,45.152,22.92105263,1.645993031,3.8,84.3954918,9.599087971,92.14248988
其他電子,尖點,8021,0.034623457,1.18,0.812206573,0.262960495,0.084169441,0.048388214,0.042336645,0.038421882,0.455678724,0.00524904,0.053333333,0.891264944,22.44827586,36.52112676,1.388426476,14.2,45.02930328,23.22620761,539.4567201
其他電子,星雲,8047,0,-0.86,-0.285714286,0.299297635,-0.061602009,-0.061517439,0,0,0.942411452,0,-8.563333333,1.523340961,0,10.4047619,1.222996516,4.2,16.62479508,3.198869714,10.23276745
其他電子,福華,8085,0.0360587,-0.21,0.807142857,0.046695196,-0.186399417,-0.054985297,0.001738828,0.032924196,0.244912406,0.031185368,-13.09333333,4.462045061,0,12.36428571,1.871697005,14,26.51721311,7.088374446,50.24505228
其他電子,建暐,8092,0.007485843,-0.11,0.123076923,0.184896696,-0.018269659,-0.018132446,0,0.007163172,0.488046167,0.007163172,-0.64,2.37045045,0,10.09090909,1.6663286,5.5,19.61045082,2.645269752,6.997452059
其他電子,精星,8183,0.178230346,4.463333333,0.63953168,0.182380106,0.102597776,0.08504927,0.032015124,0.137174839,1.098428939,0.105159716,19.73333333,1.466552795,13.16871166,29.27272727,2.119585825,12.1,34.22172131,6.204931292,38.50117233
其他電子,無敵,8201,0,-1.136666667,-0.946236559,0.163666473,-0.170982743,-0.121456851,0,0,0.689515039,0,-15.95666667,2.387855626,0,7.596774194,1.377530364,6.2,14.33467213,2.802196577,7.852305653
其他電子,千附,8383,0.068587814,2.536666667,-2.068079491,0.255791423,0.12322896,0.090376669,0.053809405,0.063273816,0.579253377,0.009464411,-2.25,1.074890494,12.03714286,39.19469027,1.271106942,11.3,44.45553279,2.789254093,7.779938398
其他電子,匯鑽科,8431,0.032981524,0.813333333,2.651515152,0.2433093,0.065115787,0.03418284,0.003950747,0.026764336,0.623564796,0.022813589,-7.75,2.257692308,46.58730159,26,1.460526316,4.4,53.75184426,8.830793175,77.98290811
其他電子,大拓-KY,8455,0.005428078,-0.126666667,1.066666667,0.086803799,-0.017585511,-0.002529173,0.002151638,0.006120531,0.908044435,0.003968893,-2.736666667,1.099246231,0,23.88,2.316872428,2.5,25.0692623,5.734172874,32.88073855
