產業別,名稱,公司代號,ROE,EPS,FCF,毛利率,營業利益率,純益率,現金殖利率,高登,總資產周轉率,盈餘成長率,營收年成長率,PBR,PER,每股淨值,權益乘數,股本億元,平均價,股價標準差,股價變異數
通信網路,光聖,6442,0.20794159,7.226666667,5.9995905,0.409852733,0.129008654,0.135604587,0.03702964,0.110083997,0.971430438,0.073054357,46.23,6.263585722,21.88881119,49.97297297,1.805357453,7.4,547.9938525,152.6757537,23309.88576
通信網路,威潤,6465,0,-1.943333333,-1.659583333,0.263688529,-0.398894506,-0.34244904,0,0,0.366616189,0,-4.166666667,2.558758315,0,9.02,1.546439628,5,17.76495902,4.012530732,16.10040288
通信網路,宇智,6470,0.177834679,4.65,4.80576749,0.168039489,0.073597624,0.072798622,0.052490058,0.107804709,1.430497356,0.055314652,8.126666667,1.854265487,15.31666667,29.73684211,1.558651685,3.8,49.54897541,4.823031697,23.26163475
通信網路,互動,6486,0.16360011,5.853333333,4.360430839,0.385156909,0.136339285,0.11741359,0.074756804,0.082287359,0.771478691,0.007530556,10.71666667,2.068808469,14.60817717,41.44897959,1.72182445,4.9,80.29508197,4.94594405,24.46236254
通信網路,創威,6530,0.109031467,1.493333333,2.362745098,0.434810628,0.210061926,0.188079981,0.043636584,0.049172759,0.509780896,0.005536175,1.5,4.097251586,34.75609756,13.91176471,1.135338346,3.4,62.42377049,10.97257189,120.3973339
通信網路,正基,6546,0.163619258,5.183333333,0.226799242,0.223656474,0.115523438,0.114554638,0.041299507,0.062920154,0.802629951,0.021620647,-8.463333333,4.76649013,41.78272981,31.46969697,1.601886324,6.6,111.9995902,32.36414657,1047.437983
通信網路,是方,6561,0.270815469,12.50333333,11.13097388,0.480186598,0.348409985,0.294034244,0.030820116,0.068657721,0.522326617,0.037837605,10.73333333,8.28837388,30.02532562,50.06410256,1.955585106,7.8,442.4405738,34.28087736,1175.178553
通信網路,東典光電,6588,0,-3.03,-2.037037037,-0.184404503,-0.604647785,-0.61952465,0,0,0.141472104,0,-9.03,1.170107656,0,30.96296296,1.264935065,2.7,33.05122951,5.29419071,28.02845527
通信網路,鋐寶科技,6674,0,-2.746666667,-1.895522388,0.131901839,-0.154566802,-0.119368518,0.006268021,0,0.660184536,0,-28.75666667,1.741726251,0,14.6119403,1.510328638,6.7,24.0817623,2.932653781,8.600458198
通信網路,詠業,6792,0.110107369,3.986666667,2.262411348,0.34674565,0.114508342,0.126810288,0.041509096,0.049189695,0.624143882,0.007680599,-10.30666667,2.216981132,35.71428571,33.82978723,1.247133374,4.7,59.87889344,5.820118648,33.87378108
通信網路,永道-KY,6863,0.109667824,7.57,-2.523325138,0.312607112,0.161418618,0.193432143,0.022494046,0.079296618,0.520898249,0.055285285,49.7,2.49248927,18.4040493,83.88,1.336057024,7.5,202.7479508,49.75233927,2475.295263
通信網路,台通,8011,0.03669546,0.3,0.392778447,0.123370129,-0.007461232,0.01504948,0.018315018,0.034216095,0.291422117,0.015901077,13.73333333,1.084393476,10.48559671,23.49700599,1.963223787,16.7,23.22315574,2.453423467,6.019286708
通信網路,榮群,8034,0.09056107,1.053333333,1.828136201,0.357438957,0.12314196,0.117596331,0.045077855,0.061033418,0.597718632,0.015955563,-1.79,2.079234168,23.53,11.31666667,1.21104123,6,19.90942623,2.65418632,7.044705019
通信網路,達運光電,8045,0.094525035,2.45,-0.890243902,0.338709677,0.10656682,0.116359447,0.028107849,0.046710742,0.617793594,0.018602893,-26.7,2.686392139,28.5755102,26.06097561,1.314927468,8.2,100.1685279,25.03443393,626.722882
通信網路,德勝,8048,0.150449684,3.056666667,2.344538709,0.300131773,0.141227202,0.133804246,0.051006384,0.078892552,0.865041998,0.027886168,14.89,3.10426087,26.08050847,19.82758621,1.296987696,5.8,46.62827869,5.22526896,27.30343571
通信網路,凱碩,8059,0.004109354,-0.57,-1.490676929,-0.016433072,-0.378156855,-0.238242804,0,0.004074828,0.253080328,0.004074828,-36.60333333,3.869747475,0,8.207253886,1.658850443,19.3,31.83647541,5.062274887,25.62662703
通信網路,常珵,8097,0.114424808,1.876666667,0.052836053,0.222338258,-0.120059469,0.109135418,0.01109467,0.068343972,0.528194406,0.057249303,114.95,3.262685512,184.0789474,21.43939394,1.090909091,6.6,74.58360656,7.599960587,57.75940093
通信網路,華冠,8101,0,-2.76,-1.267076694,0.107351136,-0.994432856,-0.694268471,0,0,0.289200013,0,-39.20333333,2.873181818,0,2.244897959,6.208955224,4.9,16.77183099,3.975716967,15.80632541
通信網路,天宇,8171,0.041628122,0.136666667,-3.366692472,0.102305245,-0.06842154,-0.007280378,0.004828976,0.029475955,0.509862552,0.024646979,9.87,1.775413771,0,20.82894737,1.523779528,7.6,34.6557377,3.829596658,14.66581056
通信網路,智捷,8176,0.023111178,-0.136666667,0.198067633,0.314922546,-0.077999669,-0.047879208,0,0.022420237,0.586935477,0.022420237,29.38666667,1.837109515,32.95555556,8.072463768,1.388268156,6.9,12.97848361,2.477378758,6.13740551
